"[6, 5, 0, 3, 4, 7]"
"[0, 3, 10, 6, 0, 2, 4, 8]"
"[4, 2, 8, 2, 4, 8, 6, 10, 3]"
"[6, 2, 4, 8, 10, 4, 2, 8, 5, 0, 5, 0, 3]"
"[10, 6, 9, 3, 4, 2, 8, 5, 0]"
"[6, 10, 2, 4, 3]"
"[6, 5, 10, 0, 1, 7]"
"[0, 5, 6, 7, 1, 7, 4]"
"[10, 5, 6, 5, 2, 4, 4, 8, 4, 2]"
"[5, 6, 10, 6, 10, 3, 0, 5, 0]"
"[6, 5, 0, 7, 2, 4, 8, 2, 4, 8]"
"[0, 3, 6, 5, 3, 6, 5, 0]"
"[6, 10, 5, 0, 3, 2, 4, 2, 8, 7, 1, 7, 1]"
"[5, 0, 10, 3, 7, 4]"
"[10, 6, 3, 8, 2, 4]"
"[6, 10, 5, 2, 8, 3]"
"[6, 5, 0, 6, 5, 0, 10, 3, 4, 2, 8]"
"[6, 5, 0, 3, 10, 3]"
"[6, 10, 3, 5, 0, 4, 2, 8, 2, 4, 8, 7, 1, 9]"
"[5, 0, 6, 10, 3, 2, 4, 8, 4, 2, 8, 7, 1, 7, 1]"
"[0, 5, 6, 10, 3, 10, 6, 7, 1, 8, 4]"
"[6, 10, 9, 1, 7, 2, 4, 2]"
"[6, 5, 0, 10, 3, 3, 6, 2, 4, 2, 4, 8, 7, 1, 7]"
"[10, 6, 5, 2, 0, 3, 4, 7, 6, 10, 3, 2, 4, 8, 5, 0, 7]"
"[0, 10, 6, 2, 4, 8, 5, 7]"
"[6, 10, 2, 4, 8, 5, 7, 0]"
"[6, 5, 0, 3, 10, 4, 2, 4, 2, 8, 1, 7]"
"[6, 5, 10, 0, 9, 3, 0, 5, 3]"
"[6, 5, 10, 3, 0, 6, 5]"
"[6, 10, 2, 4, 9]"
"[6, 10, 5, 4, 2, 4, 7, 3]"
"[0, 5, 6, 0, 5, 3, 6, 3, 10, 2, 4, 8, 7]"
"[6, 3, 8, 2, 4, 8, 4, 2, 3]"
"[10, 3, 6, 9, 5, 0, 5, 6, 10, 3]"
"[6, 5, 10, 0, 3, 7, 1]"
"[6, 1, 7, 4, 8, 0, 10, 3, 9, 2]"
"[6, 0, 3, 10, 5, 7, 4, 2, 4, 2, 8]"
"[6, 5, 6, 5, 0, 3, 4, 7]"
"[6, 10, 9, 3, 0, 2, 4, 2, 4, 8, 7]"
"[6, 5, 0, 10, 4, 2]"
"[6, 3, 4, 2, 4, 2]"
"[0, 10, 5, 6, 3]"
"[6, 5, 10, 0, 3, 4, 2, 4, 2, 7]"
"[10, 6, 3, 2, 4, 8, 4]"
"[6, 5, 0, 10, 0, 6, 5, 1, 7, 1]"
"[6, 10, 4, 2]"
"[0, 6, 9, 3, 5]"
"[6, 5, 0, 2, 4, 8, 10, 3, 7]"
"[6, 5, 10, 0, 2, 4, 2, 4]"
"[6, 10, 3, 2, 4, 8, 2, 4]"
"[3, 6, 10, 2, 4, 8]"
"[0, 3, 10, 6, 10]"
"[0, 10, 5, 6, 3, 9, 7, 1, 4, 2, 4, 8, 4, 8, 2]"
"[6, 5, 0, 8, 2, 4, 10]"
"[5, 0, 6, 10, 3, 2, 4, 2]"
"[6, 10, 3, 9, 1, 7, 4, 2, 8, 5, 0]"
"[6, 5, 0, 3, 10, 7, 4, 2, 8]"
"[9, 3, 0, 10, 6, 7, 5]"
"[6, 5, 0, 3, 4, 2, 8, 4, 2, 7]"
"[6, 3, 0, 5, 10]"
"[5, 6, 10, 3]"
"[10, 6, 3, 0, 5, 10, 6, 0, 2, 4, 8, 7, 1]"
"[7, 1]"
"[6, 9, 10, 3, 2, 4, 8]"
"[6, 5, 0, 7, 2, 4, 2, 4]"
"[6, 5, 0, 4, 7]"
"[6, 5, 0, 4, 2, 8, 4, 2, 8, 10, 3, 7, 1]"
"[9, 3, 6, 0, 5, 10, 6, 3, 6, 10, 0, 5, 3]"
"[3, 10, 6, 2, 7, 4, 8, 9]"
"[6, 2, 4, 2, 4, 8, 3]"
"[6, 10, 5, 3, 8, 2, 4, 3]"
"[6, 10, 4, 2]"
"[3, 10, 6, 5, 0, 5, 8, 4, 2, 8, 2, 4]"
"[10, 9, 6, 0, 5, 0, 4, 2, 4, 2]"
"[10, 6, 3, 2, 4, 2, 4, 7, 1]"
"[6, 5, 0, 5, 0, 10, 9, 7, 2, 4, 2, 4, 3]"
"[6, 10, 5, 0, 2, 4, 8, 2, 4, 8, 7]"
"[6, 10, 3, 1, 7, 4, 8]"
"[6, 5, 0, 9, 2, 4, 2, 4, 7, 10, 3]"
"[6, 10, 2, 4, 8, 5, 0, 7]"
