2005-07-22,150.635376
2005-07-25,147.372604
2005-07-26,147.492157
2005-07-27,147.910599
2005-07-28,146.201996
2005-07-29,143.342712
2005-08-01,145.260529
2005-08-02,149.036377
2005-08-03,148.09491
2005-08-04,148.309097
2005-08-05,145.62915
2005-08-08,145.081207
2005-08-09,145.240601
2005-08-10,142.306595
2005-08-11,141.494644
2005-08-12,144.319061
2005-08-15,141.469742
2005-08-16,142.291656
2005-08-17,142.017685
2005-08-18,139.472229
2005-08-19,139.477203
2005-08-22,136.493393
2005-08-23,139.26799
2005-08-24,140.757401
2005-08-25,140.767365
2005-08-26,141.260513
2005-08-29,143.686432
2005-08-30,143.098633
2005-08-31,142.466003
2005-09-01,142.59053
2005-09-02,143.686432
2005-09-06,143.018936
2005-09-07,146.884445
2005-09-08,147.143463
2005-09-09,148.986557
2005-09-12,154.291672
2005-09-13,155.258057
2005-09-14,150.934265
2005-09-15,150.744965
2005-09-16,149.53949
2005-09-19,151.327789
2005-09-20,153.380096
2005-09-21,155.367645
2005-09-22,155.103638
2005-09-23,157.091187
2005-09-26,156.553207
2005-09-27,156.383835
2005-09-28,152.428665
2005-09-29,154.231903
2005-09-30,157.63913
2005-10-03,158.74498
2005-10-04,154.919327
2005-10-05,154.774872
2005-10-06,155.791061
2005-10-07,155.910614
2005-10-10,154.74498
2005-10-11,152.47847
2005-10-12,149.92305
2005-10-13,148.164642
2005-10-14,147.517075
2005-10-17,151.930527
2005-10-18,151.073746
2005-10-19,153.773621
2005-10-20,151.03389
2005-10-21,169.315369
2005-10-24,173.674026
2005-10-25,172.807281
2005-10-26,177.056351
2005-10-27,175.870789
2005-10-28,178.416245
2005-10-31,185.375168
2005-11-01,188.981644
2005-11-02,189.131088
2005-11-03,192.254379
2005-11-04,194.486023
2005-11-07,196.777435
2005-11-08,194.222015
2005-11-09,188.867081
2005-11-10,194.819763
2005-11-11,194.471069
2005-11-14,197.743805
2005-11-15,195.666595
2005-11-16,198.331604
2005-11-17,200.97171
2005-11-18,199.357758
2005-11-21,203.91568
2005-11-22,207.457397
2005-11-23,210.640472
2005-11-25,213.50972
2005-11-28,210.94931
2005-11-29,201.016541
2005-11-30,201.69899
2005-12-01,206.271835
2005-12-02,208.070099
2005-12-05,202.167221
2005-12-06,201.514679
2005-12-07,201.35527
2005-12-08,204.558258
2005-12-09,203.835968
2005-12-12,205.534607
2005-12-13,207.9655
2005-12-14,208.697754
2005-12-15,210.486053
2005-12-16,214.271851
2005-12-19,211.507217
2005-12-20,214.067627
2005-12-21,212.368988
2005-12-22,215.213333
2005-12-23,214.6604
2005-12-27,211.527145
2005-12-28,212.548309
2005-12-29,209.290527
2005-12-30,206.655411
2006-01-03,216.802368
2006-01-04,221.788681
2006-01-05,224.777481
2006-01-06,231.960556
2006-01-09,232.578247
2006-01-10,234.002899
2006-01-11,234.934402
2006-01-12,230.949341
2006-01-13,232.254456
2006-01-17,232.682846
2006-01-18,221.624298
2006-01-19,217.410095
2006-01-20,198.984161
2006-01-23,212.951797
2006-01-24,220.687805
2006-01-25,215.691528
2006-01-26,216.324158
2006-01-27,215.935623
2006-01-30,212.613068
2006-01-31,215.522171
2006-02-01,200.139832
2006-02-02,197.280548
2006-02-03,190.062592
2006-02-06,191.830963
2006-02-07,183.273041
2006-02-08,183.850876
2006-02-09,178.715134
2006-02-10,180.62796
2006-02-13,172.204529
2006-02-14,171.018982
2006-02-15,170.550735
2006-02-16,182.545776
2006-02-17,183.686493
2006-02-21,182.610535
2006-02-22,182.062592
2006-02-23,188.329102
2006-02-24,187.995346
2006-02-27,194.461105
2006-02-28,180.63295
2006-03-01,181.718872
2006-03-02,187.522125
2006-03-03,188.383896
2006-03-06,183.362717
2006-03-07,181.544525
2006-03-08,176.279266
2006-03-09,170.859573
2006-03-10,168.119843
2006-03-13,167.900665
2006-03-14,174.924347
2006-03-15,171.606781
2006-03-16,168.752472
2006-03-17,169.260574
2006-03-20,173.444885
2006-03-21,169.325333
2006-03-22,169.474762
2006-03-23,170.306656
2006-03-24,182.21701
2006-03-27,184.154739
2006-03-28,187.895721
2006-03-29,196.752518
2006-03-30,193.494736
2006-03-31,194.27182
2006-04-03,194.122375
2006-04-04,201.415054
2006-04-05,203.233231
2006-04-06,204.822281
2006-04-07,202.321655
2006-04-10,207.412567
2006-04-11,204.065109
2006-04-12,203.711441
2006-04-13,200.329117
2006-04-17,202.650421
2006-04-18,201.365234
2006-04-19,204.483551
2006-04-20,206.725143
2006-04-21,217.733887
2006-04-24,219.427536
2006-04-25,212.78244
2006-04-26,212.189667
2006-04-27,209.230759
2006-04-28,208.189651
2006-05-01,198.7052
2006-05-02,196.662857
2006-05-03,196.34903
2006-05-04,196.637955
2006-05-05,196.413788
2006-05-08,196.652893
2006-05-09,203.636719
2006-05-10,200.737579
2006-05-11,192.77742
2006-05-12,186.366455
2006-05-15,187.397583
2006-05-16,184.956741
2006-05-17,186.550766
2006-05-18,184.802322
2006-05-19,184.319122
2006-05-22,184.782394
2006-05-23,187.088745
2006-05-24,189.913162
2006-05-25,190.779907
2006-05-26,189.962967
2006-05-30,185.275543
2006-05-31,185.215759
2006-06-01,190.595596
2006-06-02,189.011536
2006-06-05,186.520874
2006-06-06,194.266846
2006-06-07,192.53334
2006-06-08,195.915665
2006-06-09,192.563232
2006-06-12,190.057617
2006-06-13,192.538315
2006-06-14,191.477295
2006-06-15,194.769958
2006-06-16,194.620514
2006-06-19,193.345291
2006-06-20,192.862106
2006-06-21,200.314178
2006-06-22,199.228241
2006-06-23,201.674072
2006-06-26,201.35527
2006-06-27,200.408813
2006-06-28,202.296738
2006-06-29,208.124893
2006-06-30,208.882065
2006-07-03,210.80983
2006-07-05,209.943085
2006-07-06,210.804855
2006-07-07,209.439972
2006-07-10,208.319168
2006-07-11,211.487289
2006-07-12,207.845947
2006-07-13,203.651657
2006-07-14,200.996613
2006-07-17,203.183426
2006-07-18,200.772461
2006-07-19,198.75502
2006-07-20,192.837204
2006-07-21,194.326614
2006-07-24,194.720139
2006-07-25,193.953018
2006-07-26,192.030228
2006-07-27,190.486008
2006-07-28,193.335327
2006-07-31,192.578171
2006-08-01,187.053879
2006-08-02,182.929337
2006-08-03,186.994095
2006-08-04,186.226974
2006-08-07,188.269318
2006-08-08,189.78862
2006-08-09,187.766205
2006-08-10,186.401321
2006-08-11,183.561966
2006-08-14,184.025223
2006-08-15,189.773682
2006-08-16,193.136078
2006-08-17,192.179657
2006-08-18,190.964218
2006-08-21,187.945541
2006-08-22,188.43869
2006-08-23,186.017761
2006-08-24,186.167206
2006-08-25,185.933075
2006-08-28,189.763718
2006-08-29,188.767456
2006-08-30,189.664093
2006-08-31,188.558243
2006-09-01,188.593109
2006-09-05,191.462357
2006-09-06,189.360229
2006-09-07,188.538315
2006-09-08,188.219513
2006-09-11,191.32785
2006-09-12,195.218277
2006-09-13,202.525879
2006-09-14,201.235718
2006-09-15,204.174698
2006-09-18,206.570724
2006-09-19,201.151031
2006-09-20,197.758759
2006-09-21,202.665359
2006-09-22,201.136093
2006-09-25,201.235718
2006-09-26,202.675323
2006-09-27,200.707703
2006-09-28,201.036469
2006-09-29,200.1996
2006-10-02,199.970459
2006-10-03,201.26561
2006-10-04,207.073837
2006-10-05,205.136093
2006-10-06,209.464874
2006-10-09,213.699005
2006-10-10,212.528397
2006-10-11,212.453674
2006-10-12,212.921921
2006-10-13,212.852173
2006-10-16,210.08754
2006-10-17,209.534607
2006-10-18,208.872101
2006-10-19,212.234497
2006-10-20,228.976746
2006-10-23,239.492325
2006-10-24,235.771271
2006-10-25,242.391464
2006-10-26,241.644257
2006-10-27,236.712738
2006-10-30,237.395187
2006-10-31,237.305527
2006-11-01,232.877121
2006-11-02,234.077621
2006-11-03,235.019089
2006-11-06,237.584473
2006-11-07,235.402649
2006-11-08,236.613113
2006-11-09,235.432541
2006-11-10,235.890823
2006-11-13,239.616852
2006-11-14,243.73642
2006-11-15,245.046509
2006-11-16,247.024094
2006-11-17,248.463699
2006-11-20,246.600677
2006-11-21,253.873413
2006-11-22,253.056488
2006-11-24,251.557098
2006-11-27,241.46991
2006-11-28,243.836044
2006-11-29,241.420105
2006-11-30,241.499802
2006-12-01,239.502289
2006-12-04,241.51973
2006-12-05,242.590714
2006-12-06,243.44252
2006-12-07,240.418854
2006-12-08,241.151108
2006-12-11,241.061447
2006-12-12,239.990463
2006-12-13,238.600662
2006-12-14,240.159821
2006-12-15,239.25322
2006-12-18,230.535889
2006-12-19,233.440002
2006-12-20,230.585709
2006-12-21,227.248215
2006-12-22,226.939377
2006-12-26,227.910736
2006-12-27,233.141129
2006-12-28,230.416336
2006-12-29,229.380234
2007-01-03,232.921951
2007-01-04,240.727692
2007-01-05,242.685349
2007-01-08,240.8871
2007-01-09,241.843506
2007-01-10,243.816116
2007-01-11,248.926956
2007-01-12,251.557098
2007-01-16,251.198441
2007-01-17,247.711517
2007-01-18,243.004166
2007-01-19,243.960571
2007-01-22,239.522217
2007-01-23,238.630554
2007-01-24,248.60318
2007-01-25,243.133682
2007-01-26,246.994202
2007-01-29,245.315491
2007-01-30,246.237045
2007-01-31,249.813644
2007-02-01,239.97551
2007-02-02,239.850983
2007-02-05,232.707748
2007-02-06,234.859695
2007-02-07,234.127426
2007-02-08,234.635529
2007-02-09,230.082596
2007-02-12,228.289322
2007-02-13,228.69281
2007-02-14,232.095047
2007-02-15,229.873383
2007-02-16,234.09256
2007-02-20,235.168533
2007-02-21,237.041504
2007-02-22,237.03653
2007-02-23,234.43129
2007-02-26,231.596924
2007-02-27,223.547089
2007-02-28,223.885818
2007-03-01,223.278091
2007-03-02,218.520935
2007-03-05,219.651688
2007-03-06,227.9207
2007-03-07,226.969269
2007-03-08,226.510986
2007-03-09,225.634262
2007-03-12,226.525925
2007-03-13,220.687805
2007-03-14,223.163528
2007-03-15,222.261902
2007-03-16,219.601883
2007-03-19,222.779968
2007-03-20,221.808609
2007-03-21,227.422562
2007-03-22,230.157318
2007-03-23,230.052704
2007-03-26,231.63179
2007-03-27,230.944366
2007-03-28,230.077606
2007-03-29,229.599411
2007-03-30,228.224564
2007-04-02,228.408875
2007-04-03,235.417603
2007-04-04,234.630554
2007-04-05,234.874634
2007-04-09,233.230789
2007-04-10,232.378983
2007-04-11,231.397659
2007-04-12,232.822327
2007-04-13,232.274384
2007-04-16,236.249481
2007-04-17,235.517227
2007-04-18,237.116226
2007-04-19,234.944366
2007-04-20,240.339157
2007-04-23,238.645493
2007-04-24,237.873398
2007-04-25,238.102539
2007-04-26,239.691574
2007-04-27,238.610626
2007-04-30,234.809875
2007-05-01,233.624313
2007-05-02,232.020325
2007-05-03,235.731415
2007-05-04,234.680359
2007-05-07,232.762543
2007-05-08,232.533401
2007-05-09,233.748856
2007-05-10,229.873383
2007-05-11,232.498535
2007-05-14,230.027802
2007-05-15,228.144852
2007-05-16,235.422577
2007-05-17,234.600662
2007-05-18,234.28186
2007-05-21,234.421326
2007-05-22,237.041504
2007-05-23,236.100037
